2008-01-01,-2.0999999046325684
2008-02-01,1.0000001192092896
2008-03-01,-2.1999998092651367
2008-04-01,-0.6000003814697266
2008-05-01,-1.7000007629394531
2008-06-01,-0.2999992370605469
2008-07-01,-0.7999992370605469
2008-08-01,-0.5
2008-09-01,0.19999980926513672
2008-10-01,2.5
2008-11-01,4.099999904632568
2008-12-01,1.9000000953674316
2009-01-01,-4.400000095367432
2009-02-01,-3.200000047683716
2009-03-01,-1.0
2009-04-01,2.40000057220459
2009-05-01,0.10000038146972656
2009-06-01,-2.1000003814697266
2009-07-01,1.1000003814697266
2009-08-01,0.1999988555908203
2009-09-01,2.6000003814697266
2009-10-01,-2.1999998092651367
2009-11-01,0.20000028610229492
2009-12-01,-1.7000000476837158
2010-01-01,-3.1999998092651367
2010-02-01,-0.9000000357627869
2010-03-01,0.5999999046325684
2010-04-01,-2.3000001907348633
2010-05-01,-0.9000005722045898
2010-06-01,1.0
2010-07-01,0.6999988555908203
2010-08-01,-0.10000038146972656
2010-09-01,-2.8000001907348633
2010-10-01,-2.200000286102295
2010-11-01,1.1999998092651367
2010-12-01,-4.199999809265137
2011-01-01,5.699999809265137
2011-02-01,-0.6999999284744263
2011-03-01,0.40000009536743164
2011-04-01,1.3999996185302734
2011-05-01,0.9000005722045898
2011-06-01,1.1000003814697266
2011-07-01,-3.0
2011-08-01,0.5
2011-09-01,3.09999942779541
2011-10-01,3.000000476837158
2011-11-01,-4.099999904632568
2011-12-01,6.799999713897705
2012-01-01,-0.6000000238418579
2012-02-01,-4.0
2012-03-01,0.9000000953674316
2012-04-01,-0.5
2012-05-01,1.3999996185302734
2012-06-01,-0.3000011444091797
2012-07-01,2.8000011444091797
2012-08-01,-0.09999847412109375
2012-09-01,-0.7999992370605469
2012-10-01,0.0
2012-11-01,2.9000000953674316
2012-12-01,-4.399999618530273
2013-01-01,-1.399999976158142
2013-02-01,6.099999904632568
2013-03-01,-5.5
2013-04-01,-0.8999996185302734
2013-05-01,-0.8999996185302734
2013-06-01,-0.6000003814697266
2013-07-01,-0.9000015258789062
2013-08-01,-0.10000038146972656
2013-09-01,-2.40000057220459
2013-10-01,1.5999994277954102
2013-11-01,-0.10000038146972656
2013-12-01,4.0
2014-01-01,1.5
2014-02-01,2.799999952316284
2014-03-01,7.399999618530273
2014-04-01,1.1999998092651367
2014-05-01,-0.40000057220458984
2014-06-01,-1.0
2014-07-01,0.6000003814697266
2014-08-01,-1.5
2014-09-01,2.6999998092651367
2014-10-01,-0.5999994277954102
2014-11-01,0.7000002861022949
2014-12-01,-0.40000009536743164
2015-01-01,2.4000000953674316
2015-02-01,-1.5
2015-03-01,-1.6999998092651367
2015-04-01,-1.3999996185302734
2015-05-01,-0.6999998092651367
2015-06-01,1.1000003814697266
2015-07-01,0.5
2015-08-01,3.799999237060547
2015-09-01,0.10000038146972656
2015-10-01,-2.0
2015-11-01,-0.3000001907348633
2015-12-01,2.799999952316284
2016-01-01,-3.5999999046325684
2016-02-01,3.0999999046325684
2016-03-01,-0.09999990463256836
2016-04-01,0.5999994277954102
2016-05-01,1.1000003814697266
2016-06-01,1.3000011444091797
2016-07-01,-1.1000003814697266
2016-08-01,-3.1999988555908203
2016-09-01,0.6000003814697266
2016-10-01,0.2999992370605469
2016-11-01,-1.9000000953674316
2016-12-01,-3.6999998092651367
2017-01-01,-2.9000000953674316
2017-02-01,-3.5999999046325684
2017-03-01,1.5
2017-04-01,-1.8000001907348633
2017-05-01,-0.40000057220458984
2017-06-01,0.1999988555908203
2017-07-01,-0.1999988555908203
2017-08-01,2.0
2017-09-01,-2.1000003814697266
2017-10-01,1.8000001907348633
2017-11-01,0.8000001907348633
2017-12-01,1.6999999284744263
2018-01-01,6.199999809265137
2018-02-01,-3.299999952316284
2018-03-01,-5.600000381469727
2018-04-01,6.100000381469727
2018-05-01,3.0000009536743164
2018-06-01,-0.2999992370605469
2018-07-01,1.1999988555908203
2018-08-01,1.5
